Fecha,Edad,Material,Tratamiento,Repetición,Palma,Altura,Emision foliar,Hojas,Área hoja,Área foliar,Volumen estípite,Peso seco foliar,Masa seca vegetativa,Hojas Mes,Índice de área foliar
2012-12-13,9.2,IRHO 2528,14,1,3,291,,26,10.1,262.2,2638.8,345.8,,,4.1
2015-02-11,11.4,IRHO 2528,14,1,3,393,,23,9.3,214.8,3324.4,373.3,,,3.4
2016-03-18,12.5,IRHO 2528,14,1,3,417,,26,8.9,232.2,2792.6,446.4,,,3.6
2018-07-31,14.8,IRHO 2528,14,1,3,564,,29,9.4,272.1,3629,359.8,,,4.3
2007-02-19,3.4,IRHO 2528,14,1,4,26.5,8,55,3.8,208.2,581,143.1,1215,,3.3
2008-02-13,4.4,IRHO 2528,14,1,4,65.5,6,54,6.3,337.8,1306.2,195.3,1329.7,,5.3
2008-08-27,4.9,IRHO 2528,14,1,4,97.5,17,46,6.9,315.6,1519.2,215.7,3850,2.83333333333333,5
2009-03-26,5.5,IRHO 2528,14,1,4,117,12,44,9,394.3,1812.2,264.7,3395.9,2,6.2
2009-07-30,5.8,IRHO 2528,14,1,4,136.5,26,44,8.1,358.3,1708.3,255,6837.1,,5.6
2010-10-01,7,IRHO 2528,14,1,4,174,,34,9,304.5,2185.7,254.4,,,4.8
2011-11-09,8.1,IRHO 2528,14,1,4,256.5,25,30,10.2,307.5,2305,286.8,7448.7,1.92307692307692,4.8
2012-12-13,9.2,IRHO 2528,14,1,4,303,,26,11.4,296.6,2780.5,311.4,,,4.7
2016-03-18,12.5,IRHO 2528,14,1,4,441,,28,8.5,238.2,3255.5,333.2,,,3.7
2018-07-31,14.8,IRHO 2528,14,1,4,557,,26,8.4,219.2,3655.6,299.9,,,3.4
2010-10-01,7,IRHO 2528,14,1,5,193,,37,9.6,356,2396.8,242,,,5.6
2011-11-09,8.1,IRHO 2528,14,1,5,286,26,28,10,281.2,2894.4,277.4,7563,2,4.4
2012-12-13,9.2,IRHO 2528,14,1,5,317,,25,10.3,256.3,2888.3,276.4,,,4
2015-02-11,11.4,IRHO 2528,14,1,5,418,,28,10.1,281.8,3183,285.8,,,4.4
2016-03-18,12.5,IRHO 2528,14,1,5,467,,25,8.8,220.5,2935.8,288.7,,,3.5
2018-07-31,14.8,IRHO 2528,14,1,5,573,,25,8,199.6,3932.7,263.8,,,3.1
2007-02-19,3.4,IRHO 2528,14,1,6,24,9,50,3.6,180.9,488.6,110.8,1056.2,,2.8
2008-02-13,4.4,IRHO 2528,14,1,6,77,6,57,5,286,1473.9,187,1300.4,,4.5
2008-08-27,4.9,IRHO 2528,14,1,6,108,18,50,5.5,277.4,1553,181.3,3451.9,3,4.4
2009-03-26,5.5,IRHO 2528,14,1,6,121,18,52,6.2,322.1,1841.1,226.9,4307.5,3,5.1
2009-07-30,5.8,IRHO 2528,14,1,6,162.3,30,46,6.6,304.8,2226,250.8,7793,,4.8
2010-10-01,7,IRHO 2528,14,1,6,185,,34,7.8,265.2,2086.2,258.5,,,4.2
2011-11-09,8.1,IRHO 2528,14,1,6,272,25,32,8.2,262.4,2685.7,274.3,7183.5,1.92307692307692,4.1
2012-12-13,9.2,IRHO 2528,14,1,6,333,,30,9.4,282.3,2791.8,254.8,,,4.4
2015-02-11,11.4,IRHO 2528,14,1,6,452,,29,9.5,276.1,3259.1,351.1,,,4.3
2016-03-18,12.5,IRHO 2528,14,1,6,521,,26,8.2,213.6,3260.4,395.5,,,3.4
2018-07-31,14.8,IRHO 2528,14,1,6,630,,27,8.5,230.3,3783.4,280.9,,,3.6
2007-02-24,3.4,IRHO 2528,14,2,1,23,9,37,3,109.8,425.8,91.4,874.4,,1.7
2008-02-17,4.4,IRHO 2528,14,2,1,35,6,49,4.5,219.8,606.8,138.2,902.8,,3.5
2008-09-01,4.9,IRHO 2528,14,2,1,64,19,47,6,280,1003.6,162.8,3214.1,3.16666666666667,4.4
2009-05-26,5.7,IRHO 2528,14,2,1,85,21,46,7.3,334.7,1205.5,218.2,4727.4,2.625,5.3
2009-08-03,5.8,IRHO 2528,14,2,1,98.3,26,46,8,367.7,1189.3,148,3992.8,,5.8
2010-10-06,7,IRHO 2528,14,2,1,140,,34,8.5,290.6,1687.4,230,,,4.6
2011-11-16,8.1,IRHO 2528,14,2,1,216,27,39,9.9,386.6,2151.6,274.1,7661.3,2.07692307692308,6.1
2012-12-07,9.2,IRHO 2528,14,2,1,249,,28,10.9,304.1,2099.4,294.8,,,4.8
2015-02-12,11.4,IRHO 2528,14,2,1,385,,30,10.1,302.7,2917.5,338.1,,,4.8
2016-04-05,12.5,IRHO 2528,14,2,1,445,,31,9,279,3028.1,324.6,,,4.4
2018-08-02,14.8,IRHO 2528,14,2,1,550,,29,8.1,235.4,2877.2,317.8,,,3.7
2010-10-06,7,IRHO 2528,14,2,2,150,,33,11.3,372.6,1613.4,297,,,5.9
2011-11-16,8.1,IRHO 2528,14,2,2,237.5,26,31,12.9,400.1,2430.1,333.1,8954.7,2,6.3
2012-12-07,9.2,IRHO 2528,14,2,2,266,,29,13,377.4,2540.8,339.1,,,5.9
2015-02-12,11.4,IRHO 2528,14,2,2,409,,25,11.9,298.7,3146.1,362.7,,,4.7
2016-04-05,12.5,IRHO 2528,14,2,2,459,,27,11.5,311.8,2783.1,357.5,,,4.9
2018-08-02,14.8,IRHO 2528,14,2,2,597,,32,11.6,371.5,3443.1,388.7,,,5.8
2007-02-24,3.4,IRHO 2528,14,2,3,44,12,56,2.4,135.1,1012.5,94.6,1257.6,,2.1
2008-02-17,4.4,IRHO 2528,14,2,3,58,6,51,5.9,300.9,1153.8,154.9,1069.2,,4.7
2008-09-01,4.9,IRHO 2528,14,2,3,82,18,49,7.5,365.1,1295.8,192,3613.6,3,5.7
2009-05-26,5.7,IRHO 2528,14,2,3,137,22,46,8.3,383.5,1792.8,266.8,6087.5,2.75,6
2009-08-03,5.8,IRHO 2528,14,2,3,140,27,43,8.5,365.7,1739.3,217.9,6093.9,,5.7
2010-10-06,7,IRHO 2528,14,2,3,200,,33,10,329.3,2025.9,263,,,5.2
2011-11-16,8.1,IRHO 2528,14,2,3,289,27,30,9.9,296.1,2996.1,292.8,8268.7,2.07692307692308,4.7
2012-12-07,9.2,IRHO 2528,14,2,3,331,,30,12.3,370.1,2934.9,286,,,5.8
2016-04-05,12.5,IRHO 2528,14,2,3,537,,28,11.1,311.5,3761.4,369.1,,,4.9
2018-08-02,14.8,IRHO 2528,14,2,3,633,,29,9.5,276.7,4057.9,309.3,,,4.3
2007-02-24,3.4,IRHO 2528,14,2,4,11,,38,2,75.1,139,58.7,,,1.2
2008-02-16,4.4,IRHO 2528,14,2,4,15,8,54,2.9,156.4,243.1,101.2,839.2,,2.5
2008-09-01,4.9,IRHO 2528,14,2,4,25,23,40,4.8,193.6,352.9,150.4,3501.9,3.83333333333333,3
2009-05-26,5.7,IRHO 2528,14,2,4,46,19,42,6.2,259.9,667.9,183.6,3569.2,2.375,4.1
2009-08-03,5.8,IRHO 2528,14,2,4,56.5,29,48,6.6,316.9,674.8,164.4,4849.3,,5
2010-10-06,7,IRHO 2528,14,2,4,110,,42,7.3,308.4,1401,210.8,,,4.8
2011-11-16,8.1,IRHO 2528,14,2,4,159.4,24,37,9.1,337.1,1676,279.9,6920.7,1.84615384615385,5.3
2012-12-07,9.2,IRHO 2528,14,2,4,192,,32,10.5,334.7,2013.6,291.1,,,5.3
2015-02-12,11.4,IRHO 2528,14,2,4,309,,25,10.5,263.6,2417.6,320,,,4.1
2016-04-05,12.5,IRHO 2528,14,2,4,373,,28,7.4,207.3,2306.9,247.8,,,3.3
2018-08-02,14.8,IRHO 2528,14,2,4,592,,30,11,328.8,3490.4,326.7,,,5.2
2010-10-06,7,IRHO 2528,14,2,5,148,,38,7.1,269,1760.6,234,,,4.2
2011-11-16,8.1,IRHO 2528,14,2,5,226,11,36,7.5,270.2,2279,235,2860.6,,4.2
2012-12-07,9.2,IRHO 2528,14,2,5,272,,33,9.1,300,2402.8,251.6,,,4.7
2015-02-12,11.4,IRHO 2528,14,2,5,394,,28,9.4,263.2,3100,349.2,,,4.1
2016-04-05,12.5,IRHO 2528,14,2,5,463,,31,7.6,235.4,3107.3,291.2,,,3.7
2018-08-02,14.8,IRHO 2528,14,2,5,584,,32,7,223.1,3693.7,310.8,,,3.5
2007-02-24,3.4,IRHO 2528,14,2,6,15,7,47,3.8,177,292.3,150.2,1086.9,,2.8
2008-02-16,4.4,IRHO 2528,14,2,6,50,5,61,4.5,277.4,985,200.9,1123.9,,4.4
2008-09-01,4.9,IRHO 2528,14,2,6,97.5,13,45,6.9,310.4,1546.7,232.8,3214.3,2.16666666666667,4.9
2009-08-03,5.8,IRHO 2528,14,2,6,100.3,24,50,5.8,291.3,1210,252.8,6214.8,2.18181818181818,4.6
2010-10-06,7,IRHO 2528,14,2,6,151,,41,7.8,318.1,1824.3,266.6,,,5
2011-11-16,8.1,IRHO 2528,14,2,6,240,24,29,6.5,189.4,2275.6,315.3,7842,1.84615384615385,3
2012-12-07,9.2,IRHO 2528,14,2,6,268,,27,10.5,283.1,2507.5,317.8,,,4.5
2016-04-05,12.5,IRHO 2528,14,2,6,416,,28,10.6,298,2814.1,347.4,,,4.7
2018-08-02,14.8,IRHO 2528,14,2,6,560,,28,10.7,300.2,3409.8,375.2,,,4.7
2007-02-26,3.4,IRHO 2528,14,3,1,12,10,37,2.6,95.8,207.4,106.5,1089.9,,1.5
2008-02-20,4.4,IRHO 2528,14,3,1,49,6,45,2.6,116.9,797.7,132.1,888.9,,1.8
2008-09-03,4.9,IRHO 2528,14,3,1,78,11,43,4.6,199.4,1194.8,166,1970.3,1.83333333333333,3.1
2009-08-07,5.9,IRHO 2528,14,3,1,94,24,52,6.3,327,1114.2,236.7,5814.6,2.18181818181818,5.1
2010-10-11,7,IRHO 2528,14,3,1,113,28,40,7,278.7,1290.2,233,6679.7,2,4.4
2011-11-25,8.2,IRHO 2528,14,3,1,200,34,34,9.7,330.5,2000.9,285.9,9961.9,2.61538461538462,5.2
2012-12-06,9.2,IRHO 2528,14,3,1,246,,34,9.7,328.6,2061.4,287.4,,,5.2
2016-04-08,12.5,IRHO 2528,14,3,1,359,,31,10,308.8,2274.8,349,,,4.9
2018-08-09,14.9,IRHO 2528,14,3,1,518,,29,10.3,299.2,2961.4,348.7,,,4.7
2010-10-11,7,IRHO 2528,14,3,2,207,,33,9.5,314,2752,375.3,,,4.9
2011-11-25,8.2,IRHO 2528,14,3,2,242,25,29,11.7,339.7,2658.5,337,8746.8,1.92307692307692,5.3
2012-12-06,9.2,IRHO 2528,14,3,2,288,,28,10.8,302.2,2350.6,364.5,,,4.8
2015-02-13,11.4,IRHO 2528,14,3,2,389,,24,11.8,282.5,2926.5,415.7,,,4.4
2016-04-08,12.5,IRHO 2528,14,3,2,451,,26,11.8,306.1,2797,365.4,,,4.8
2018-08-09,14.9,IRHO 2528,14,3,2,544,,28,11.8,330.8,3587.7,367.8,,,5.2
2007-02-26,3.4,IRHO 2528,14,3,3,12,9,43,3.3,143,242.9,121.4,1121.6,,2.2
2008-02-20,4.4,IRHO 2528,14,3,3,56,6,47,2.7,127.5,1100.4,113.5,814.2,,2
2008-09-03,4.9,IRHO 2528,14,3,3,79,18,49,5.9,287.9,1256.6,182.4,3434.8,3,4.5
2009-08-07,5.9,IRHO 2528,14,3,3,108,25,41,7.2,293.8,1438.8,252.7,6492.9,2.27272727272727,4.6
2010-10-11,7,IRHO 2528,14,3,3,190,28,33,7.7,253.9,2326.1,213.6,6263.3,2,4
2011-11-25,8.2,IRHO 2528,14,3,3,255,26,30,9.4,280.8,2685.6,264.6,7205.6,2,4.4
2012-12-06,9.2,IRHO 2528,14,3,3,299,,28,10.8,303.5,2566.3,300.5,,,4.8
2015-02-13,11.4,IRHO 2528,14,3,3,426,,26,10.8,280,3261.1,360.9,,,4.4
2016-04-08,12.5,IRHO 2528,14,3,3,509,,27,11.8,318.1,3546.7,399.9,,,5
2018-08-09,14.9,IRHO 2528,14,3,3,698,,32,12,382.5,4289.4,400,519.5,,6
2007-02-26,3.4,IRHO 2528,14,3,4,20,7,42,3.5,145,329.8,107.5,792.7,,2.3
2008-02-20,4.4,IRHO 2528,14,3,4,40,6,38,3.1,117.2,776.9,125.9,849.7,,1.8
2008-09-03,4.9,IRHO 2528,14,3,4,63,23,37,5.3,194.4,825.7,153,3619.8,3.83333333333333,3.1
2009-08-07,5.9,IRHO 2528,14,3,4,96,22,38,6.2,236,1254.4,172.2,3940.8,2,3.7
2010-10-11,7,IRHO 2528,14,3,4,140,,37,6.6,244.8,1606.5,200.7,,,3.8
2011-11-25,8.2,IRHO 2528,14,3,4,170,21,31,8.4,259.7,1604.9,251.4,5473.3,1.61538461538462,4.1
2012-12-06,9.2,IRHO 2528,14,3,4,209,,28,9.2,257.4,1683.1,256.8,,,4
2015-02-13,11.4,IRHO 2528,14,3,4,290,,26,9.7,251.5,1898.8,259.5,,,4
2016-04-08,12.5,IRHO 2528,14,3,4,374,,27,9.5,256,2186.3,292.2,,,4
2018-08-09,14.9,IRHO 2528,14,3,4,525,,36,9.7,350.2,2349.5,290.5,,,5.5
2010-10-11,7,IRHO 2528,14,3,5,218,,34,8.4,286.9,2758.8,257.3,,,4.5
2011-11-25,8.2,IRHO 2528,14,3,5,293,9,32,10.2,324.9,3563.6,322.3,3332.5,,5.1
2012-12-06,9.2,IRHO 2528,14,3,5,314,,30,10.3,309.7,2545.7,343.8,,,4.9
2015-02-13,11.4,IRHO 2528,14,3,5,425,,28,12,335.3,3279.6,402.6,,,5.3
2016-04-08,12.5,IRHO 2528,14,3,5,482,,29,11.6,335.9,3281.6,344.7,,,5.3
2018-08-09,14.9,IRHO 2528,14,3,5,580,,29,10.7,309.8,3787.8,355.1,,,4.9
2007-02-26,3.4,IRHO 2528,14,3,6,10,7,48,4.1,194.9,194.5,117.5,846.1,,3.1
2008-02-20,4.4,IRHO 2528,14,3,6,49,6,63,5.2,326.2,970.7,175.4,1170.2,,5.1
2008-09-03,4.9,IRHO 2528,14,3,6,74,17,49,6.8,334.2,1178.6,182.8,3250.8,2.83333333333333,5.3
2009-08-07,5.9,IRHO 2528,14,3,6,104,32,48,7.7,368.6,1424.6,236.9,7754.2,2.90909090909091,5.8
2010-10-11,7,IRHO 2528,14,3,6,150,,40,9.3,372.1,1706.3,310.8,,,5.8
2011-11-25,8.2,IRHO 2528,14,3,6,196,25,35,11,383.5,1872,285.3,7359.9,1.92307692307692,6
2012-12-06,9.2,IRHO 2528,14,3,6,230,,42,10.3,430.8,1898.1,322.4,,,6.8
2016-04-08,12.5,IRHO 2528,14,3,6,365,,23,10.8,247.7,2388.9,300.7,,,3.9
2018-08-09,14.9,IRHO 2528,14,3,6,486,,26,10.3,267.5,2986.6,294.5,,,4.2
2007-03-01,3.4,IRHO 2528,14,4,1,30,12,52,3,154.6,553.2,94,1194.6,,2.4
2008-03-04,4.4,IRHO 2528,14,4,1,70,10,64,4,252.8,1226.9,145.4,1602.9,,4
2008-09-05,4.9,IRHO 2528,14,4,1,105,20,61,3.9,239.9,1585.3,133.8,2868.6,3.33333333333333,3.8
2009-08-09,5.9,IRHO 2528,14,4,1,162,31,48,6.6,314.4,2150.7,186.2,6032.6,2.81818181818182,4.9
2010-10-13,7,IRHO 2528,14,4,1,238,35,42,6.2,261.7,2509.1,184.1,6746.6,2.5,4.1
2011-12-01,8.2,IRHO 2528,14,4,1,320.3,32,46,6.5,300.3,2912,191.2,6471.2,2.46153846153846,4.7
2012-11-30,9.2,IRHO 2528,14,4,1,371,,40,8.1,322.7,3405.6,220.2,,,5.1
2016-04-15,12.5,IRHO 2528,14,4,1,577,,36,6.7,240,3975.7,243,,,3.8
2010-10-13,7,IRHO 2528,14,4,2,245,,43,7.1,304.1,2607.2,219.5,,,4.8
2011-12-01,8.2,IRHO 2528,14,4,2,285.6,29,38,7,266,2746.8,289.5,8726.8,2.23076923076923,4.2
2012-11-30,9.2,IRHO 2528,14,4,2,352,,43,8.2,352.1,3027.8,261.3,,,5.5
2015-02-18,11.4,IRHO 2528,14,4,2,449,,40,8.8,352.7,3220.2,360.2,,,5.5
2016-04-15,12.5,IRHO 2528,14,4,2,553,,47,9.3,437.6,3469.6,342.3,,,6.9
2018-08-10,14.9,IRHO 2528,14,4,2,643,,33,8.6,283.5,3441.4,351.1,,,4.5
2007-03-01,3.4,IRHO 2528,14,4,3,32,12,53,2.8,147.7,786.8,128.5,1637.2,,2.3
2008-03-04,4.4,IRHO 2528,14,4,3,89,10,63,4.1,257.1,1855.4,184.9,2074,,4
2008-09-05,4.9,IRHO 2528,14,4,3,130,21,56,4.1,232.1,1910.1,210,4641.3,3.5,3.6
2009-08-09,5.9,IRHO 2528,14,4,3,170,32,46,4.8,222.5,1992.9,244.3,8058.6,2.90909090909091,3.5
2010-10-13,7,IRHO 2528,14,4,3,205,34,40,4.7,187.9,2263.1,240.3,8444.2,2.42857142857143,3
2011-12-01,8.2,IRHO 2528,14,4,3,292.7,30,43,4.7,200.3,2761.3,236.9,7440.3,2.30769230769231,3.1
2012-11-30,9.2,IRHO 2528,14,4,3,346,,36,4.8,172.9,3206.3,225.2,,,2.7
2015-02-18,11.4,IRHO 2528,14,4,3,454,,39,6.1,238.1,3244.1,284.1,,,3.7
2016-04-15,12.5,IRHO 2528,14,4,3,495,,40,5.5,221.2,3220.4,258.2,,,3.5
2018-08-10,14.9,IRHO 2528,14,4,3,595,,31,6.3,194.1,3120.8,311.5,,,3.1
2007-03-01,3.4,IRHO 2528,14,4,4,36,13,50,3.6,181.7,740.8,122.2,1678.9,,2.9
2008-03-04,4.4,IRHO 2528,14,4,4,117,10,63,4.8,302.9,951.3,182.4,1939,,4.8
2008-09-05,4.9,IRHO 2528,14,4,4,145,21,65,4.7,305.5,2177.5,203.5,4538,3.5,4.8
2009-08-09,5.9,IRHO 2528,14,4,4,197,34,48,5.9,280.8,2477.5,221,7813.4,3.09090909090909,4.4
2010-10-13,7,IRHO 2528,14,4,4,267,,61,5.2,314.4,2678.2,262.8,,,4.9
2011-12-01,8.2,IRHO 2528,14,4,4,351.6,34,45,7.3,327.8,3403,271.4,9638.3,2.61538461538462,5.2
2012-11-30,9.2,IRHO 2528,14,4,4,403,,57,7.2,409.7,3633.4,291.6,,,6.4
2010-10-13,7,IRHO 2528,14,4,5,258,,43,8.2,354.3,2980.2,272,,,5.6
2011-12-01,8.2,IRHO 2528,14,4,5,336.2,34,44,8.4,370.3,3282.8,305.7,10790.1,2.61538461538462,5.8
2012-11-30,9.2,IRHO 2528,14,4,5,398,,43,10.4,448.8,3822.7,317.2,,,7.1
2015-02-18,11.4,IRHO 2528,14,4,5,446.8,,47,11.3,528.8,3541.7,442.4,,,8.3
2016-04-15,12.5,IRHO 2528,14,4,5,634,,56,10,559.7,4469.3,461.1,541.2,,8.8
2018-08-10,14.9,IRHO 2528,14,4,5,730,,52,9.2,479.7,4375.9,449.7,529.9,,7.5
2007-03-01,3.4,IRHO 2528,14,4,6,35,12,52,3.3,170.9,756.1,105.5,1357.4,,2.7
2008-03-04,4.4,IRHO 2528,14,4,6,71,16,49,4.3,210.3,1210.8,165.3,2791.1,1.33333333333333,3.3
2008-09-05,4.9,IRHO 2528,14,4,6,92,19,53,4.9,257.9,1301.4,164.8,3288.1,3.16666666666667,4.1
2009-08-09,5.9,IRHO 2528,14,4,6,152,30,45,5.6,252.1,1934.9,218.8,6797.9,2.72727272727273,4
2010-10-13,7,IRHO 2528,14,4,6,213,33,41,5.9,241.7,2097.2,215.9,7379.5,2.35714285714286,3.8
2011-12-01,8.2,IRHO 2528,14,4,6,229.3,28,39,6.8,263.6,2180,216.9,6337.1,2.15384615384615,4.1
2012-11-30,9.2,IRHO 2528,14,4,6,303,,33,8.4,276.8,2784.7,233.9,,,4.4
2015-02-18,11.4,IRHO 2528,14,4,6,405,,35,8.3,290.5,2719.7,278,,,4.6
2016-04-15,12.5,IRHO 2528,14,4,6,461,,39,8.3,322,2798.3,263.6,,,5.1
2018-08-10,14.9,IRHO 2528,14,4,6,575,,28,8.2,228.6,2917.4,314.2,,,3.6
2007-02-14,3.4,UNIPALM Y22683,17,1,1,35.3,9,70,5,349.7,798,118.1,1159.1,,5.5
2008-02-05,4.4,UNIPALM Y22683,17,1,1,74,7,64,6.3,402.8,1501.9,174.6,1403.8,,6.3
2008-08-26,4.9,UNIPALM Y22683,17,1,1,107,21,56,6.7,373.9,1694.3,220.1,4826.6,3.5,5.9
2009-03-25,5.5,UNIPALM Y22683,17,1,1,124,19,57,7.4,420.5,1876.4,259.6,5159.8,3.16666666666667,6.6
2009-07-29,5.8,UNIPALM Y22683,17,1,1,130,31,49,7.6,370.2,1853,223,7136.4,,5.8
2010-10-04,7,UNIPALM Y22683,17,1,1,220,,34,7.9,267,2707,214,,,4.2
2011-11-10,8.1,UNIPALM Y22683,17,1,1,330,28,34,9.8,331.6,3505.3,231.6,6908.7,2.15384615384615,5.2
2013-01-18,9.3,UNIPALM Y22683,17,1,1,362,,34,9.3,317.4,3411.2,358.5,,,5
2016-03-15,12.5,UNIPALM Y22683,17,1,1,513,,30,10.2,304.7,3587.2,292.5,,,4.8
2018-07-30,14.8,UNIPALM Y22683,17,1,1,645,,38,10,378.9,4012.6,300.6,,,6
2010-10-04,7,UNIPALM Y22683,17,1,2,261,,38,8.2,313.2,2839.3,227.3,,,4.9
2011-11-10,8.1,UNIPALM Y22683,17,1,2,335,31,43,7.3,313.5,3092,206.9,6788.4,2.38461538461538,4.9
2013-01-18,9.3,UNIPALM Y22683,17,1,2,418,,40,7.8,313.6,3521.2,249.3,,,4.9
2015-02-11,11.4,UNIPALM Y22683,17,1,2,547,,41,8.6,352.2,4194.1,339.6,507.9,,5.5
2018-07-30,14.8,UNIPALM Y22683,17,1,2,738,,29,7.5,218.3,2881.3,226.6,,,3.4
2007-02-14,3.4,UNIPALM Y22683,17,1,3,23.5,8,54,4.4,238.3,534.7,137.3,1163.4,,3.7
2008-02-05,4.4,UNIPALM Y22683,17,1,3,69.5,5,56,5.8,324,1239.6,195.2,1126,,5.1
2008-08-26,4.9,UNIPALM Y22683,17,1,3,103,20,49,5.9,289.4,1733.9,196.3,4135.9,3.33333333333333,4.5
2009-03-25,5.5,UNIPALM Y22683,17,1,3,129,17,48,8,386.1,1778,258.7,4612.7,2.83333333333333,6.1
2009-07-29,5.8,UNIPALM Y22683,17,1,3,141,26,47,8.1,378.9,1898.5,256.4,6897.3,,6
2010-10-04,7,UNIPALM Y22683,17,1,3,226,31,36,9.1,327.6,2503.7,251.8,8110.5,2.21428571428571,5.1
2011-11-10,8.1,UNIPALM Y22683,17,1,3,294,26,32,9.7,309.7,2887.4,334.2,9038.2,2,4.9
2013-01-18,9.3,UNIPALM Y22683,17,1,3,384,,33,10.9,358.6,3247.2,383.3,,,5.6
2015-02-11,11.4,UNIPALM Y22683,17,1,3,496,,36,11.3,406.5,3497.8,451.1,,,6.4
2016-03-15,12.5,UNIPALM Y22683,17,1,3,547,,34,11.6,394.2,3160.1,421.9,,,6.2
2018-07-30,14.8,UNIPALM Y22683,17,1,3,648,,33,10.5,345.7,2821.9,473.8,,,5.4
2007-02-14,3.4,UNIPALM Y22683,17,1,4,11.2,9,57,3.4,195.8,239.9,114.8,1062.7,,3.1
2008-02-05,4.4,UNIPALM Y22683,17,1,4,69.5,7,55,5.5,304.5,1236.4,183.4,1433.6,,4.8
2008-08-26,4.9,UNIPALM Y22683,17,1,4,124,21,51,5.8,294.2,1769,220,4834.8,3.5,4.6
2009-03-25,5.5,UNIPALM Y22683,17,1,4,125,19,48,7.1,341.1,1823.2,316.5,6235.1,3.16666666666667,5.4
2009-07-29,5.8,UNIPALM Y22683,17,1,4,163.7,28,44,6.4,279.6,2032.9,278.4,8041.7,,4.4
2010-10-04,7,UNIPALM Y22683,17,1,4,220,34,36,7.2,259.8,2352.5,205.2,7261.6,2.42857142857143,4.1
2011-11-10,8.1,UNIPALM Y22683,17,1,4,294,29,34,9.6,326.3,2916.4,330.2,9927.6,2.23076923076923,5.1
2013-01-18,9.3,UNIPALM Y22683,17,1,4,381,,30,9,269.5,3287.3,416.8,,,4.2
2016-03-15,12.5,UNIPALM Y22683,17,1,4,550,,35,9.3,326.4,2339.8,397,,,5.1
2018-07-30,14.8,UNIPALM Y22683,17,1,4,696,,34,8.6,292.8,2583,353.2,,,4.6
2010-10-04,7,UNIPALM Y22683,17,1,5,210,,37,7.7,284.8,2251.6,303.4,,,4.5
2011-11-10,8.1,UNIPALM Y22683,17,1,5,264,27,35,7.5,262.7,2358.6,223.6,6321.6,2.07692307692308,4.1
2013-01-18,9.3,UNIPALM Y22683,17,1,5,345,,35,8.4,292.7,2787.6,326,,,4.6
2015-02-11,11.4,UNIPALM Y22683,17,1,5,495,,36,8.5,304.2,3125.1,309.8,,,4.8
2016-03-15,12.5,UNIPALM Y22683,17,1,5,594,,33,9.2,303.3,3202.8,302.8,,,4.8
2018-07-30,14.8,UNIPALM Y22683,17,1,5,736,,31,8.9,277.1,2810.4,259.8,,,4.4
2007-02-14,3.4,UNIPALM Y22683,17,1,6,11.6,8,49,4.6,224.4,264.6,122.8,1014.8,,3.5
2008-02-05,4.4,UNIPALM Y22683,17,1,6,60.5,6,60,5.8,349.8,1182,181.6,1232.8,,5.5
2008-08-26,4.9,UNIPALM Y22683,17,1,6,92.5,19,52,5.8,302.5,1440.2,194.6,3872,3.16666666666667,4.8
2009-03-25,5.5,UNIPALM Y22683,17,1,6,120,17,48,7.3,348.4,1612.4,261.6,4642.7,2.83333333333333,5.5
2009-07-29,5.8,UNIPALM Y22683,17,1,6,143,28,43,7.3,312.7,2384.1,250.4,7301,,4.9
2010-10-04,7,UNIPALM Y22683,17,1,6,240,32,42,9,376.1,2710.1,249.4,8309.8,2.28571428571429,5.9
2011-11-10,8.1,UNIPALM Y22683,17,1,6,365,28,34,9.7,328.6,3278.9,340.4,9928,2.15384615384615,5.2
2013-01-18,9.3,UNIPALM Y22683,17,1,6,426,,34,10.4,355.2,3515.3,361.5,,,5.6
2015-02-11,11.4,UNIPALM Y22683,17,1,6,566,,28,11.2,312.6,3762.5,503.2,,,4.9
2018-07-30,14.8,UNIPALM Y22683,17,1,6,786,,38,10.8,410.5,3996.1,399.9,,,6.5
2007-02-23,3.4,UNIPALM Y22683,17,2,1,30,9,56,4.5,249.6,644.1,138.9,1327.8,,3.9
2008-02-18,4.4,UNIPALM Y22683,17,2,1,82.7,7,56,6.6,368.3,1602.6,232.6,1822.6,,5.8
2008-08-30,4.9,UNIPALM Y22683,17,2,1,126.7,19,52,6.9,361,1968.3,263.8,5249.7,3.16666666666667,5.7
2009-05-27,5.7,UNIPALM Y22683,17,2,1,148,21,47,8.5,400.2,2150.3,342.8,7458.3,2.625,6.3
2009-08-06,5.9,UNIPALM Y22683,17,2,1,156.3,27,44,9.2,403.6,1802.8,305.6,8468.6,,6.3
2011-02-18,7.4,UNIPALM Y22683,17,2,1,250,,32,8.8,282.1,2926.6,367,,,4.4
2011-11-25,8.2,UNIPALM Y22683,17,2,1,327,31,35,9.9,345.3,3516.1,343.1,11062.4,3.44444444444444,5.4
2012-12-06,9.2,UNIPALM Y22683,17,2,1,384,,36,10.6,380.2,3761,394.3,,,6
2015-02-16,11.4,UNIPALM Y22683,17,2,1,508,,34,10.2,347.1,3828,422.8,,,5.5
2016-04-11,12.5,UNIPALM Y22683,17,2,1,512,,30,9.9,298.5,3326.3,480.7,,,4.7
2018-08-03,14.8,UNIPALM Y22683,17,2,1,704,,42,10.3,434.3,2686.2,445.7,,,6.8
2011-02-18,7.4,UNIPALM Y22683,17,2,2,150,,28,7.3,203.9,1343.9,231.4,,,3.2
