Siembra;Año;Mes;Fecha;Edad;Tratamiento;Repetición;Palma;RFF_kg;NR_unidad;PMR_kg;Ton_ha
1/10/2003;2015;10;1/10/2015;12.01;6;1;5;38.4;3.0;12.8;5.5
1/10/2003;2015;10;1/10/2015;12.01;6;1;6;36.6;2.0;18.3;5.2
1/10/2003;2015;10;1/10/2015;12.01;6;2;2;17.6;1.0;17.6;2.5
1/10/2003;2015;10;1/10/2015;12.01;6;2;3;37.6;2.0;18.8;5.4
1/10/2003;2015;10;1/10/2015;12.01;6;2;5;21.0;1.0;21.0;3.0
1/10/2003;2015;10;1/10/2015;12.01;6;2;6;23.7;2.0;11.9;3.4
1/10/2003;2015;10;1/10/2015;12.01;6;4;3;20.7;1.0;20.7;3.0
1/10/2003;2015;10;1/10/2015;12.01;6;4;6;12.8;1.0;12.8;1.8
1/10/2003;2015;10;1/10/2015;12.01;7;1;1;10.5;1.0;10.5;1.5
1/10/2003;2015;10;1/10/2015;12.01;7;1;2;44.4;2.0;22.2;6.4
1/10/2003;2015;10;1/10/2015;12.01;7;1;3;26.8;1.0;26.8;3.8
1/10/2003;2015;10;1/10/2015;12.01;7;1;4;28.5;2.0;14.3;4.1
1/10/2003;2015;10;1/10/2015;12.01;7;2;1;14.2;1.0;14.2;2.0
1/10/2003;2015;10;1/10/2015;12.01;7;2;2;15.7;1.0;15.7;2.3
1/10/2003;2015;10;1/10/2015;12.01;7;2;3;48.7;2.0;24.3;7.0
1/10/2003;2015;10;1/10/2015;12.01;7;2;4;27.7;1.0;27.7;4.0
1/10/2003;2015;10;1/10/2015;12.01;7;2;5;39.7;2.0;19.9;5.7
1/10/2003;2015;10;1/10/2015;12.01;7;2;6;20.6;2.0;10.3;2.9
1/10/2003;2015;10;1/10/2015;12.01;7;3;2;26.2;3.0;8.7;3.8
1/10/2003;2015;10;1/10/2015;12.01;7;3;3;21.3;2.0;10.7;3.1
1/10/2003;2015;10;1/10/2015;12.01;7;3;4;66.4;3.0;22.1;9.5
1/10/2003;2015;10;1/10/2015;12.01;7;3;5;68.5;3.0;22.8;9.8
1/10/2003;2015;10;1/10/2015;12.01;7;3;6;42.1;2.0;21.0;6.0
1/10/2003;2015;10;1/10/2015;12.01;7;4;1;16.2;1.0;16.2;2.3
1/10/2003;2015;10;1/10/2015;12.01;7;4;2;23.8;1.0;23.8;3.4
1/10/2003;2015;10;1/10/2015;12.01;7;4;3;22.0;1.0;22.0;3.1
1/10/2003;2015;10;1/10/2015;12.01;7;4;4;32.7;2.0;16.3;4.7
1/10/2003;2015;10;1/10/2015;12.01;7;4;5;11.9;1.0;11.9;1.7
1/10/2003;2015;10;1/10/2015;12.01;8;1;2;20.6;1.0;20.6;2.9
1/10/2003;2015;10;1/10/2015;12.01;8;1;5;14.6;1.0;14.6;2.1
1/10/2003;2015;10;1/10/2015;12.01;8;1;6;7.7;1.0;7.7;1.1
1/10/2003;2015;10;1/10/2015;12.01;8;2;1;21.3;1.0;21.3;3.0
1/10/2003;2015;10;1/10/2015;12.01;8;2;3;19.3;1.0;19.3;2.8
1/10/2003;2015;10;1/10/2015;12.01;8;2;5;53.9;2.0;27.0;7.7
1/10/2003;2015;10;1/10/2015;12.01;8;2;6;20.4;1.0;20.4;2.9
1/10/2003;2015;10;1/10/2015;12.01;8;3;1;36.9;2.0;18.4;5.3
1/10/2003;2015;10;1/10/2015;12.01;8;3;2;21.0;1.0;21.0;3.0
1/10/2003;2015;10;1/10/2015;12.01;8;3;3;41.2;3.0;13.7;5.9
1/10/2003;2015;10;1/10/2015;12.01;8;3;4;26.2;1.0;26.2;3.7
1/10/2003;2015;10;1/10/2015;12.01;8;3;5;61.4;2.0;30.7;8.8
1/10/2003;2015;10;1/10/2015;12.01;8;3;6;33.1;1.0;33.1;4.7
1/10/2003;2015;10;1/10/2015;12.01;8;4;2;20.8;1.0;20.8;3.0
1/10/2003;2015;10;1/10/2015;12.01;8;4;3;17.8;1.0;17.8;2.5
1/10/2003;2015;10;1/10/2015;12.01;8;4;5;35.3;2.0;17.7;5.0
1/10/2003;2015;10;1/10/2015;12.01;9;1;1;29.6;2.0;14.8;4.2
1/10/2003;2015;10;1/10/2015;12.01;9;1;2;20.2;1.0;20.2;2.9
1/10/2003;2015;10;1/10/2015;12.01;9;1;3;12.2;1.0;12.2;1.7
1/10/2003;2015;10;1/10/2015;12.01;9;1;5;17.6;1.0;17.6;2.5
1/10/2003;2015;10;1/10/2015;12.01;9;1;6;56.8;2.0;28.4;8.1
1/10/2003;2015;10;1/10/2015;12.01;9;2;2;33.3;2.0;16.6;4.8
1/10/2003;2015;10;1/10/2015;12.01;9;2;3;39.5;3.0;13.2;5.7
1/10/2003;2015;10;1/10/2015;12.01;9;2;4;19.1;1.0;19.1;2.7
1/10/2003;2015;10;1/10/2015;12.01;9;2;5;18.3;1.0;18.3;2.6
1/10/2003;2015;10;1/10/2015;12.01;9;3;1;22.5;1.0;22.5;3.2
1/10/2003;2015;10;1/10/2015;12.01;9;3;2;27.1;1.0;27.1;3.9
1/10/2003;2015;10;1/10/2015;12.01;9;3;3;15.9;1.0;15.9;2.3
1/10/2003;2015;10;1/10/2015;12.01;9;3;4;46.9;3.0;15.6;6.7
1/10/2003;2015;10;1/10/2015;12.01;9;4;1;9.2;1.0;9.2;1.3
1/10/2003;2015;10;1/10/2015;12.01;9;4;2;55.6;2.0;27.8;7.9
1/10/2003;2015;10;1/10/2015;12.01;9;4;3;13.8;1.0;13.8;2.0
1/10/2003;2015;10;1/10/2015;12.01;9;4;4;25.9;2.0;12.9;3.7
1/10/2003;2015;10;1/10/2015;12.01;10;1;2;31.0;2.0;15.5;4.4
1/10/2003;2015;10;1/10/2015;12.01;10;1;3;10.2;1.0;10.2;1.5
1/10/2003;2015;10;1/10/2015;12.01;10;1;4;13.3;1.0;13.3;1.9
1/10/2003;2015;10;1/10/2015;12.01;10;1;5;40.3;2.0;20.2;5.8
1/10/2003;2015;10;1/10/2015;12.01;10;1;6;17.5;1.0;17.5;2.5
1/10/2003;2015;10;1/10/2015;12.01;10;2;2;14.9;1.0;14.9;2.1
1/10/2003;2015;10;1/10/2015;12.01;10;2;4;32.3;2.0;16.2;4.6
1/10/2003;2015;10;1/10/2015;12.01;10;2;5;22.8;1.0;22.8;3.3
1/10/2003;2015;10;1/10/2015;12.01;10;3;2;25.5;2.0;12.8;3.6
1/10/2003;2015;10;1/10/2015;12.01;10;3;3;13.8;1.0;13.8;2.0
1/10/2003;2015;10;1/10/2015;12.01;10;3;6;25.6;1.0;25.6;3.7
1/10/2003;2015;10;1/10/2015;12.01;10;4;1;10.3;1.0;10.3;1.5
1/10/2003;2015;10;1/10/2015;12.01;10;4;2;47.9;2.0;24.0;6.8
1/10/2003;2015;10;1/10/2015;12.01;10;4;4;14.8;1.0;14.8;2.1
1/10/2003;2015;10;1/10/2015;12.01;10;4;5;34.7;1.0;34.7;5.0
1/10/2003;2015;10;1/10/2015;12.01;11;1;1;11.5;1.0;11.5;1.6
1/10/2003;2015;10;1/10/2015;12.01;11;1;2;43.9;2.0;21.9;6.3
1/10/2003;2015;10;1/10/2015;12.01;11;1;3;35.4;2.0;17.7;5.1
1/10/2003;2015;10;1/10/2015;12.01;11;1;4;18.1;1.0;18.1;2.6
1/10/2003;2015;10;1/10/2015;12.01;11;1;5;42.3;2.0;21.2;6.0
1/10/2003;2015;10;1/10/2015;12.01;11;1;6;22.4;1.0;22.4;3.2
1/10/2003;2015;10;1/10/2015;12.01;11;2;1;49.9;2.0;24.9;7.1
1/10/2003;2015;10;1/10/2015;12.01;11;2;3;37.1;2.0;18.6;5.3
1/10/2003;2015;10;1/10/2015;12.01;11;2;5;13.2;1.0;13.2;1.9
1/10/2003;2015;10;1/10/2015;12.01;11;3;2;75.1;3.0;25.0;10.7
1/10/2003;2015;10;1/10/2015;12.01;11;3;3;49.3;2.0;24.6;7.0
1/10/2003;2015;10;1/10/2015;12.01;11;3;4;14.3;1.0;14.3;2.0
1/10/2003;2015;10;1/10/2015;12.01;11;3;5;29.4;2.0;14.7;4.2
1/10/2003;2015;10;1/10/2015;12.01;11;3;6;9.6;1.0;9.6;1.4
1/10/2003;2015;10;1/10/2015;12.01;12;1;4;10.5;1.0;10.5;1.5
1/10/2003;2015;10;1/10/2015;12.01;12;1;5;30.9;2.0;15.4;4.4
1/10/2003;2015;10;1/10/2015;12.01;12;1;6;20.4;1.0;20.4;2.9
1/10/2003;2015;10;1/10/2015;12.01;12;2;2;12.3;1.0;12.3;1.8
1/10/2003;2015;10;1/10/2015;12.01;12;2;3;29.2;2.0;14.6;4.2
1/10/2003;2015;10;1/10/2015;12.01;12;2;4;23.2;1.0;23.2;3.3
1/10/2003;2015;10;1/10/2015;12.01;12;2;6;12.9;1.0;12.9;1.8
1/10/2003;2015;10;1/10/2015;12.01;12;3;1;11.8;1.0;11.8;1.7
1/10/2003;2015;10;1/10/2015;12.01;12;3;2;16.4;1.0;16.4;2.3
1/10/2003;2015;10;1/10/2015;12.01;12;3;4;21.6;1.0;21.6;3.1
1/10/2003;2015;10;1/10/2015;12.01;12;3;6;15.9;1.0;15.9;2.3
1/10/2003;2015;10;1/10/2015;12.01;12;4;1;42.3;3.0;14.1;6.1
1/10/2003;2015;10;1/10/2015;12.01;12;4;2;23.1;2.0;11.5;3.3
1/10/2003;2015;10;1/10/2015;12.01;12;4;3;15.9;1.0;15.9;2.3
1/10/2003;2015;10;1/10/2015;12.01;12;4;5;15.8;1.0;15.8;2.3
1/10/2003;2015;10;1/10/2015;12.01;12;4;6;38.9;2.0;19.5;5.6
1/10/2003;2015;10;1/10/2015;12.01;13;1;1;9.4;1.0;9.4;1.3
1/10/2003;2015;10;1/10/2015;12.01;13;1;2;26.9;2.0;13.5;3.9
1/10/2003;2015;10;1/10/2015;12.01;13;1;3;9.9;1.0;9.9;1.4
1/10/2003;2015;10;1/10/2015;12.01;13;1;4;25.3;2.0;12.6;3.6
1/10/2003;2015;10;1/10/2015;12.01;13;1;5;27.4;2.0;13.7;3.9
1/10/2003;2015;10;1/10/2015;12.01;13;2;2;18.8;1.0;18.8;2.7
1/10/2003;2015;10;1/10/2015;12.01;13;2;3;31.1;2.0;15.6;4.4
1/10/2003;2015;10;1/10/2015;12.01;13;2;4;14.8;1.0;14.8;2.1
1/10/2003;2015;10;1/10/2015;12.01;13;3;1;16.2;1.0;16.2;2.3
1/10/2003;2015;10;1/10/2015;12.01;13;3;2;14.7;1.0;14.7;2.1
1/10/2003;2015;10;1/10/2015;12.01;13;3;3;25.5;2.0;12.7;3.6
1/10/2003;2015;10;1/10/2015;12.01;13;3;5;11.7;1.0;11.7;1.7
1/10/2003;2015;10;1/10/2015;12.01;13;4;1;28.6;2.0;14.3;4.1
1/10/2003;2015;10;1/10/2015;12.01;13;4;2;14.3;1.0;14.3;2.0
1/10/2003;2015;10;1/10/2015;12.01;13;4;3;40.6;3.0;13.5;5.8
1/10/2003;2015;10;1/10/2015;12.01;13;4;4;25.9;2.0;13.0;3.7
1/10/2003;2015;10;1/10/2015;12.01;13;4;5;10.1;1.0;10.1;1.4
1/10/2003;2015;10;1/10/2015;12.01;13;4;6;45.9;3.0;15.3;6.6
1/10/2003;2015;10;1/10/2015;12.01;14;1;1;45.6;3.0;15.2;6.5
1/10/2003;2015;10;1/10/2015;12.01;14;1;2;40.0;3.0;13.3;5.7
1/10/2003;2015;10;1/10/2015;12.01;14;1;3;13.1;1.0;13.1;1.9
1/10/2003;2015;10;1/10/2015;12.01;14;1;4;41.8;3.0;13.9;6.0
1/10/2003;2015;10;1/10/2015;12.01;14;1;5;45.0;3.0;15.0;6.4
1/10/2003;2015;10;1/10/2015;12.01;14;1;6;43.2;3.0;14.4;6.2
1/10/2003;2015;10;1/10/2015;12.01;14;2;1;13.8;1.0;13.8;2.0
1/10/2003;2015;10;1/10/2015;12.01;14;2;3;24.4;2.0;12.2;3.5
1/10/2003;2015;10;1/10/2015;12.01;14;2;4;22.7;2.0;11.3;3.2
1/10/2003;2015;10;1/10/2015;12.01;14;2;5;28.2;2.0;14.1;4.0
1/10/2003;2015;10;1/10/2015;12.01;14;2;6;37.7;2.0;18.8;5.4
1/10/2003;2015;10;1/10/2015;12.01;14;3;1;35.0;2.0;17.5;5.0
1/10/2003;2015;10;1/10/2015;12.01;14;3;3;35.9;2.0;17.9;5.1
1/10/2003;2015;10;1/10/2015;12.01;14;3;5;13.1;1.0;13.1;1.9
1/10/2003;2015;10;1/10/2015;12.01;14;4;2;14.5;1.0;14.5;2.1
1/10/2003;2015;10;1/10/2015;12.01;14;4;4;32.8;1.0;32.8;4.7
1/10/2003;2015;10;1/10/2015;12.01;14;4;6;41.9;2.0;21.0;6.0
1/10/2003;2015;10;1/10/2015;12.01;15;1;1;11.8;1.0;11.8;1.7
1/10/2003;2015;10;1/10/2015;12.01;15;1;2;18.3;1.0;18.3;2.6
1/10/2003;2015;10;1/10/2015;12.01;15;1;3;14.5;1.0;14.5;2.1
1/10/2003;2015;10;1/10/2015;12.01;15;1;4;17.1;1.0;17.1;2.4
1/10/2003;2015;10;1/10/2015;12.01;15;2;1;18.0;1.0;18.0;2.6
1/10/2003;2015;10;1/10/2015;12.01;15;2;3;13.5;1.0;13.5;1.9
1/10/2003;2015;10;1/10/2015;12.01;16;1;6;18.9;1.0;18.9;2.7
1/10/2003;2015;10;1/10/2015;12.01;16;4;1;16.8;1.0;16.8;2.4
1/10/2003;2015;10;1/10/2015;12.01;16;4;2;18.3;1.0;18.3;2.6
1/10/2003;2015;10;1/10/2015;12.01;16;4;3;13.9;1.0;13.9;2.0
1/10/2003;2015;10;1/10/2015;12.01;16;4;4;6.0;1.0;6.0;0.9
1/10/2003;2015;10;1/10/2015;12.01;16;4;5;13.3;1.0;13.3;1.9
1/10/2003;2015;10;1/10/2015;12.01;16;4;6;10.7;1.0;10.7;1.5
1/10/2003;2015;10;1/10/2015;12.01;17;1;1;35.7;2.0;17.8;5.1
1/10/2003;2015;10;1/10/2015;12.01;17;1;2;13.8;1.0;13.8;2.0
1/10/2003;2015;10;1/10/2015;12.01;17;1;3;12.4;1.0;12.4;1.8
1/10/2003;2015;10;1/10/2015;12.01;17;1;4;15.0;1.0;15.0;2.1
1/10/2003;2015;10;1/10/2015;12.01;17;1;5;35.9;2.0;17.9;5.1
1/10/2003;2015;10;1/10/2015;12.01;17;1;6;40.4;2.0;20.2;5.8
1/10/2003;2015;10;1/10/2015;12.01;17;2;1;32.6;2.0;16.3;4.7
1/10/2003;2015;10;1/10/2015;12.01;17;2;2;27.7;2.0;13.8;4.0
1/10/2003;2015;10;1/10/2015;12.01;17;2;3;34.2;2.0;17.1;4.9
1/10/2003;2015;10;1/10/2015;12.01;17;2;4;8.5;1.0;8.5;1.2
1/10/2003;2015;10;1/10/2015;12.01;17;2;5;11.8;1.0;11.8;1.7
1/10/2003;2015;10;1/10/2015;12.01;17;2;6;18.6;1.0;18.6;2.7
1/10/2003;2015;10;1/10/2015;12.01;17;3;1;25.6;2.0;12.8;3.7
1/10/2003;2015;10;1/10/2015;12.01;17;3;3;15.5;1.0;15.5;2.2
1/10/2003;2015;10;1/10/2015;12.01;17;4;1;15.2;1.0;15.2;2.2
1/10/2003;2015;10;1/10/2015;12.01;17;4;3;25.7;2.0;12.9;3.7
1/10/2003;2015;10;1/10/2015;12.01;17;4;5;21.5;1.0;21.5;3.1
1/10/2003;2015;10;1/10/2015;12.01;17;4;6;35.8;2.0;17.9;5.1
1/10/2003;2015;10;1/10/2015;12.01;18;1;2;27.2;2.0;13.6;3.9
1/10/2003;2015;10;1/10/2015;12.01;18;1;3;21.7;1.0;21.7;3.1
1/10/2003;2015;10;1/10/2015;12.01;18;1;5;33.0;3.0;11.0;4.7
1/10/2003;2015;10;1/10/2015;12.01;18;1;6;17.9;1.0;17.9;2.6
1/10/2003;2015;10;1/10/2015;12.01;18;2;3;32.7;2.0;16.4;4.7
1/10/2003;2015;10;1/10/2015;12.01;18;2;4;37.8;2.0;18.9;5.4
1/10/2003;2015;10;1/10/2015;12.01;18;2;5;21.6;1.0;21.6;3.1
1/10/2003;2015;10;1/10/2015;12.01;18;3;1;22.7;1.0;22.7;3.2
1/10/2003;2015;10;1/10/2015;12.01;18;3;2;19.3;1.0;19.3;2.8
1/10/2003;2015;10;1/10/2015;12.01;18;3;3;36.1;2.0;18.1;5.2
1/10/2003;2015;10;1/10/2015;12.01;18;3;4;54.2;2.0;27.1;7.7
1/10/2003;2015;10;1/10/2015;12.01;18;3;5;15.3;1.0;15.3;2.2
1/10/2003;2015;10;1/10/2015;12.01;18;3;6;16.9;1.0;16.9;2.4
1/10/2003;2015;10;1/10/2015;12.01;18;4;2;30.4;2.0;15.2;4.3
1/10/2003;2015;10;1/10/2015;12.01;19;1;1;32.3;3.0;10.8;4.6
1/10/2003;2015;10;1/10/2015;12.01;19;1;2;44.2;2.0;22.1;6.3
1/10/2003;2015;10;1/10/2015;12.01;19;1;4;10.1;1.0;10.1;1.4
1/10/2003;2015;10;1/10/2015;12.01;19;1;5;22.2;1.0;22.2;3.2
1/10/2003;2015;10;1/10/2015;12.01;19;1;6;32.2;2.0;16.1;4.6
1/10/2003;2015;10;1/10/2015;12.01;19;2;2;37.6;2.0;18.8;5.4
1/10/2003;2015;10;1/10/2015;12.01;19;2;3;33.5;2.0;16.8;4.8
1/10/2003;2015;10;1/10/2015;12.01;19;2;6;13.6;1.0;13.6;1.9
1/10/2003;2015;10;1/10/2015;12.01;19;3;1;18.2;1.0;18.2;2.6
1/10/2003;2015;10;1/10/2015;12.01;19;3;3;19.6;1.0;19.6;2.8
1/10/2003;2015;10;1/10/2015;12.01;19;3;4;15.3;2.0;7.6;2.2
1/10/2003;2015;10;1/10/2015;12.01;19;3;5;18.1;1.0;18.1;2.6
1/10/2003;2015;10;1/10/2015;12.01;19;3;6;18.9;1.0;18.9;2.7
1/10/2003;2015;10;1/10/2015;12.01;19;4;1;19.7;1.0;19.7;2.8
1/10/2003;2015;10;1/10/2015;12.01;19;4;2;11.5;1.0;11.5;1.6
1/10/2003;2015;10;1/10/2015;12.01;19;4;4;15.2;1.0;15.2;2.2
1/10/2003;2015;10;1/10/2015;12.01;20;4;1;13.7;1.0;13.7;2.0
1/10/2003;2015;10;1/10/2015;12.01;20;4;2;25.0;1.0;25.0;3.6
1/10/2003;2015;10;1/10/2015;12.01;20;4;3;23.6;1.0;23.6;3.4
1/10/2003;2015;10;1/10/2015;12.01;20;4;4;36.2;1.0;36.2;5.2
1/10/2003;2015;10;1/10/2015;12.01;20;4;5;13.0;1.0;13.0;1.9
1/10/2003;2015;10;1/10/2015;12.01;20;4;6;17.4;1.0;17.4;2.5
1/10/2003;2015;10;1/10/2015;12.01;21;1;3;27.6;2.0;13.8;3.9
1/10/2003;2015;10;1/10/2015;12.01;21;1;4;15.5;1.0;15.5;2.2
1/10/2003;2015;10;1/10/2015;12.01;21;1;5;63.4;3.0;21.1;9.1
1/10/2003;2015;10;1/10/2015;12.01;21;1;6;13.3;1.0;13.3;1.9
1/10/2003;2015;10;1/10/2015;12.01;21;2;1;44.5;2.0;22.2;6.4
1/10/2003;2015;10;1/10/2015;12.01;21;2;3;13.8;1.0;13.8;2.0
1/10/2003;2015;10;1/10/2015;12.01;21;2;6;17.3;1.0;17.3;2.5
1/10/2003;2015;10;1/10/2015;12.01;22;3;1;17.0;1.0;17.0;2.4
1/10/2003;2015;10;1/10/2015;12.01;22;3;2;10.2;1.0;10.2;1.5
1/10/2003;2015;10;1/10/2015;12.01;22;3;5;21.6;1.0;21.6;3.1
1/10/2003;2015;10;1/10/2015;12.01;22;4;1;73.3;2.0;36.7;10.5
1/10/2003;2015;10;1/10/2015;12.01;22;4;2;13.6;1.0;13.6;1.9
1/10/2003;2015;10;1/10/2015;12.01;22;4;3;18.3;1.0;18.3;2.6
1/10/2003;2015;10;1/10/2015;12.01;22;4;6;7.7;1.0;7.7;1.1
1/10/2003;2015;11;1/11/2015;12.09;1;2;1;12.7;1.0;12.7;1.8
1/10/2003;2015;11;1/11/2015;12.09;1;2;5;15.3;1.0;15.3;2.2
1/10/2003;2015;11;1/11/2015;12.09;1;3;5;17.4;1.0;17.4;2.5
1/10/2003;2015;11;1/11/2015;12.09;1;3;6;14.4;1.0;14.4;2.1
1/10/2003;2015;11;1/11/2015;12.09;1;4;3;33.0;2.0;16.5;4.7
1/10/2003;2015;11;1/11/2015;12.09;1;4;6;12.6;1.0;12.6;1.8
1/10/2003;2015;11;1/11/2015;12.09;2;1;2;10.3;1.0;10.3;1.5
1/10/2003;2015;11;1/11/2015;12.09;2;1;6;13.5;1.0;13.5;1.9
1/10/2003;2015;11;1/11/2015;12.09;2;2;4;10.7;1.0;10.7;1.5
1/10/2003;2015;11;1/11/2015;12.09;2;3;1;24.6;1.0;24.6;3.5
1/10/2003;2015;11;1/11/2015;12.09;2;4;1;15.3;1.0;15.3;2.2
1/10/2003;2015;11;1/11/2015;12.09;2;4;2;11.1;1.0;11.1;1.6
1/10/2003;2015;11;1/11/2015;12.09;2;4;3;31.9;2.0;16.0;4.6
1/10/2003;2015;11;1/11/2015;12.09;2;4;4;14.2;1.0;14.2;2.0
1/10/2003;2015;11;1/11/2015;12.09;2;4;5;26.9;2.0;13.5;3.8
1/10/2003;2015;11;1/11/2015;12.09;2;4;6;7.7;1.0;7.7;1.1
1/10/2003;2015;11;1/11/2015;12.09;3;1;1;17.6;1.0;17.6;2.5
1/10/2003;2015;11;1/11/2015;12.09;3;1;4;29.6;2.0;14.8;4.2
1/10/2003;2015;11;1/11/2015;12.09;3;1;5;14.6;1.0;14.6;2.1
1/10/2003;2015;11;1/11/2015;12.09;3;1;6;15.5;1.0;15.5;2.2
1/10/2003;2015;11;1/11/2015;12.09;3;2;1;43.2;2.0;21.6;6.2
1/10/2003;2015;11;1/11/2015;12.09;3;2;2;16.1;1.0;16.1;2.3
1/10/2003;2015;11;1/11/2015;12.09;3;3;1;12.0;1.0;12.0;1.7
1/10/2003;2015;11;1/11/2015;12.09;3;3;2;23.8;2.0;11.9;3.4
1/10/2003;2015;11;1/11/2015;12.09;3;3;3;12.5;1.0;12.5;1.8
1/10/2003;2015;11;1/11/2015;12.09;3;3;6;35.4;2.0;17.7;5.1
1/10/2003;2015;11;1/11/2015;12.09;3;4;1;19.2;1.0;19.2;2.7
1/10/2003;2015;11;1/11/2015;12.09;3;4;2;14.2;1.0;14.2;2.0
1/10/2003;2015;11;1/11/2015;12.09;3;4;4;12.8;1.0;12.8;1.8
1/10/2003;2015;11;1/11/2015;12.09;3;4;5;20.3;1.0;20.3;2.9
1/10/2003;2015;11;1/11/2015;12.09;3;4;6;19.3;1.0;19.3;2.8
1/10/2003;2015;11;1/11/2015;12.09;4;1;1;22.5;1.0;22.5;3.2
1/10/2003;2015;11;1/11/2015;12.09;4;1;2;16.6;1.0;16.6;2.4
1/10/2003;2015;11;1/11/2015;12.09;4;1;3;13.0;1.0;13.0;1.9
1/10/2003;2015;11;1/11/2015;12.09;4;1;6;22.9;1.0;22.9;3.3
1/10/2003;2015;11;1/11/2015;12.09;4;2;1;19.1;1.0;19.1;2.7
1/10/2003;2015;11;1/11/2015;12.09;4;2;3;24.7;1.0;24.7;3.5
1/10/2003;2015;11;1/11/2015;12.09;4;2;5;26.1;1.0;26.1;3.7
1/10/2003;2015;11;1/11/2015;12.09;4;2;6;12.2;1.0;12.2;1.7
1/10/2003;2015;11;1/11/2015;12.09;4;3;2;15.9;1.0;15.9;2.3
1/10/2003;2015;11;1/11/2015;12.09;4;3;3;12.6;1.0;12.6;1.8
1/10/2003;2015;11;1/11/2015;12.09;4;4;6;16.4;1.0;16.4;2.3
1/10/2003;2015;11;1/11/2015;12.09;5;1;5;16.3;1.0;16.3;2.3
1/10/2003;2015;11;1/11/2015;12.09;5;1;6;18.8;1.0;18.8;2.7
1/10/2003;2015;11;1/11/2015;12.09;5;2;3;26.7;2.0;13.4;3.8
1/10/2003;2015;11;1/11/2015;12.09;5;2;6;13.4;1.0;13.4;1.9
1/10/2003;2015;11;1/11/2015;12.09;5;3;1;15.9;1.0;15.9;2.3
1/10/2003;2015;11;1/11/2015;12.09;5;3;6;12.7;1.0;12.7;1.8
1/10/2003;2015;11;1/11/2015;12.09;5;4;3;38.2;2.0;19.1;5.5
1/10/2003;2015;11;1/11/2015;12.09;5;4;5;20.6;1.0;20.6;2.9
1/10/2003;2015;11;1/11/2015;12.09;5;4;6;43.5;2.0;21.7;6.2
1/10/2003;2015;11;1/11/2015;12.09;6;1;1;14.7;1.0;14.7;2.1
1/10/2003;2015;11;1/11/2015;12.09;6;2;2;31.9;2.0;15.9;4.6
1/10/2003;2015;11;1/11/2015;12.09;6;2;3;5.9;1.0;5.9;0.8
1/10/2003;2015;11;1/11/2015;12.09;6;2;5;20.9;1.0;20.9;3.0
1/10/2003;2015;11;1/11/2015;12.09;6;2;6;18.9;2.0;9.4;2.7
1/10/2003;2015;11;1/11/2015;12.09;6;3;1;14.1;1.0;14.1;2.0
1/10/2003;2015;11;1/11/2015;12.09;6;4;3;37.4;2.0;18.7;5.4
1/10/2003;2015;11;1/11/2015;12.09;6;4;6;9.9;1.0;9.9;1.4
1/10/2003;2015;11;1/11/2015;12.09;7;1;2;21.7;1.0;21.7;3.1
1/10/2003;2015;11;1/11/2015;12.09;7;1;4;15.7;1.0;15.7;2.2
1/10/2003;2015;11;1/11/2015;12.09;7;1;5;51.9;2.0;26.0;7.4
1/10/2003;2015;11;1/11/2015;12.09;7;1;6;16.7;1.0;16.7;2.4
1/10/2003;2015;11;1/11/2015;12.09;7;2;1;16.4;1.0;16.4;2.3
1/10/2003;2015;11;1/11/2015;12.09;7;2;3;27.7;1.0;27.7;4.0
1/10/2003;2015;11;1/11/2015;12.09;7;2;4;22.2;1.0;22.2;3.2
1/10/2003;2015;11;1/11/2015;12.09;7;2;6;9.1;1.0;9.1;1.3
1/10/2003;2015;11;1/11/2015;12.09;7;3;1;10.5;1.0;10.5;1.5
1/10/2003;2015;11;1/11/2015;12.09;7;3;2;24.8;2.0;12.4;3.5
1/10/2003;2015;11;1/11/2015;12.09;7;3;3;8.5;1.0;8.5;1.2
1/10/2003;2015;11;1/11/2015;12.09;7;3;4;19.1;1.0;19.1;2.7
1/10/2003;2015;11;1/11/2015;12.09;7;3;6;16.2;1.0;16.2;2.3
1/10/2003;2015;11;1/11/2015;12.09;7;4;6;13.7;1.0;13.7;2.0
1/10/2003;2015;11;1/11/2015;12.09;8;1;6;7.3;1.0;7.3;1.0
1/10/2003;2015;11;1/11/2015;12.09;8;2;1;19.1;1.0;19.1;2.7
1/10/2003;2015;11;1/11/2015;12.09;8;2;5;43.6;2.0;21.8;6.2
1/10/2003;2015;11;1/11/2015;12.09;8;2;6;17.8;1.0;17.8;2.5
1/10/2003;2015;11;1/11/2015;12.09;8;3;1;16.5;1.0;16.5;2.4
1/10/2003;2015;11;1/11/2015;12.09;8;3;2;20.4;1.0;20.4;2.9
1/10/2003;2015;11;1/11/2015;12.09;8;3;3;16.5;1.0;16.5;2.4
1/10/2003;2015;11;1/11/2015;12.09;8;3;4;26.0;1.0;26.0;3.7
1/10/2003;2015;11;1/11/2015;12.09;8;4;1;21.2;1.0;21.2;3.0
1/10/2003;2015;11;1/11/2015;12.09;8;4;2;15.8;1.0;15.8;2.3
1/10/2003;2015;11;1/11/2015;12.09;8;4;3;30.9;2.0;15.5;4.4
1/10/2003;2015;11;1/11/2015;12.09;8;4;4;10.9;1.0;10.9;1.6
1/10/2003;2015;11;1/11/2015;12.09;8;4;5;13.4;1.0;13.4;1.9
1/10/2003;2015;11;1/11/2015;12.09;9;1;1;16.3;1.0;16.3;2.3
